ACTIVITY,TIME,SL
1,12219.2,73464.1
4,10155.0,34791.1
3,7868.57,12102.3
4,9204.06,11374.4
3,8847.18,25385.8
4,10688.6,57904.3
0,12448.2,101793.0
3,8272.61,25181.0
2,16626.3,163826.0
4,13300.6,52218.2
2,3842.3,1454.43
5,9090.65,37602.5
0,7391.06,14376.0
0,11496.8,22004.0
0,15614.5,178927.0
0,11708.8,60976.0
0,15909.9,199853.0
0,17399.2,121556.0
3,6898.14,13925.3
0,8414.01,8012.0
0,9331.68,23777.0
4,12774.3,96912.5
3,9024.41,26081.7
3,4317.33,1939.15
5,14944.7,117075.0
3,6511.93,10239.5
0,5266.77,2930.0
0,9871.51,27749.0
0,27671.0,443927.0
2,8679.08,20154.6
0,6457.93,11533.0
2,5740.49,7546.56
2,5107.6,3170.73
2,15022.0,59410.4
3,8719.41,38774.4
5,5643.11,4270.93
3,21861.3,258583.0
5,8208.14,22128.7
3,7296.97,15438.8
4,10306.2,51748.9
3,9364.71,24106.3
0,14563.3,91283.0
4,12898.6,54649.2
3,17774.6,195370.0
3,18617.9,160264.0
3,4934.45,3938.09
0,9853.85,75543.0
2,5922.5,5013.78
4,9978.85,22245.8
2,11387.2,113467.0
0,15524.0,213920.0
3,9641.92,10177.2
3,8897.53,13864.5
0,10777.1,25677.0
4,10108.6,26247.4
3,7459.32,9274.98
0,4965.16,2133.0
4,6189.59,7174.03
3,8407.51,12154.8
4,10077.9,34028.9
0,10746.7,43935.0
4,4957.67,1536.49
0,10247.7,16793.0
2,13594.2,138535.0
2,11976.5,114418.0
3,6855.47,5092.29
4,8861.77,27344.7
3,11973.0,113826.0
1,5229.74,4255.3
3,22535.5,246855.0
0,18894.7,119846.0
4,8176.31,12161.9
0,9642.8,45915.0
0,8651.28,36885.0
5,5608.52,10681.1
2,7276.86,9229.25
3,12198.0,45319.4
2,7084.57,5425.36
0,13158.6,39255.0
2,14769.1,80786.9
3,24076.4,477532.0
0,14489.9,91054.0
0,10616.5,62176.0
2,7387.28,5728.99
4,9305.3,37445.8
4,7731.19,12852.4
3,4668.37,3254.26
2,10712.2,57876.0
0,6943.55,17346.0
1,12167.9,73491.5
0,15097.8,188347.0
0,8794.65,29344.0
0,7468.17,16231.0
3,5914.45,7385.73
4,9965.16,38797.7
0,10932.6,41785.9
3,5265.26,3469.44
0,19749.5,233475.0
4,7359.17,4126.9
2,4965.28,4261.85
0,5155.67,3779.0
4,12420.7,52500.3
4,8267.86,12429.5
0,23580.4,292421.0
4,24732.2,478163.0
0,14546.5,89155.0
3,9605.63,31324.5
4,5686.88,3728.32
0,9299.56,26920.8
3,15547.9,81817.3
2,7927.66,9439.2
0,13501.5,128536.0
4,9087.96,28495.3
3,9428.32,52231.5
1,11468.3,68943.4
5,9758.86,36201.5
5,13451.4,52729.0
3,11960.4,60062.4
4,5853.68,11139.7
4,8066.26,27280.7
1,5373.24,4253.85
3,8940.25,27458.3
2,7128.64,5616.03
2,8241.25,9424.94
3,9514.69,39271.5
2,5236.06,4283.91
4,9819.82,34410.8
4,14431.5,102008.0
3,11544.4,114234.0
5,9521.98,21965.5
4,16683.3,110838.0
2,2427.73,63.4633
4,11479.2,39936.2
0,12901.0,39537.0
0,14784.6,145551.0
3,13450.6,46095.6
0,17750.4,113290.0
3,5981.13,10323.9
0,9829.02,38973.0
2,9495.15,10095.3
2,9343.37,10120.2
5,6058.42,7612.08
4,23562.8,259844.0
2,5917.43,7567.57
4,21877.9,516194.0
0,8309.51,22656.0
5,5492.68,3766.63
2,3622.05,1446.96
3,13254.3,49027.0
0,14846.9,183809.0
5,9411.86,30492.3
2,11269.7,35792.5
1,3933.4,2175.72
5,14532.9,146238.0
5,10629.9,35489.8
4,11670.5,30398.9
3,19907.4,244713.0
0,16649.0,180424.0
0,19805.1,315037.0
3,9168.29,26566.5
2,7344.4,4829.14
2,8182.23,9520.19
5,9232.11,11184.6
3,13829.2,50289.4
2,4625.93,4226.39
0,7702.14,9623.0
5,6726.57,6523.08
0,7128.39,10705.0
3,24170.0,270648.0
2,10195.0,37853.8
0,23694.8,544513.0
3,6290.16,10368.1
0,5165.53,6943.0
2,4957.5,4271.69
3,4139.33,1961.18
2,5525.33,4417.01
5,3727.97,2226.62
5,19305.5,201891.0
5,11941.7,30389.7
3,18966.7,181433.0
3,12992.2,103745.0
3,6934.04,14098.9
4,9039.12,13588.2
2,12244.8,73576.6
5,3570.21,2052.5
4,5726.46,11450.0
0,8073.26,31541.0
4,11106.4,27847.0
3,9687.52,36875.2
5,8425.71,27294.6
4,10217.5,34850.3
0,14119.4,120748.0
1,11294.5,68802.1
4,10073.4,38197.0
5,11301.3,51695.7
0,7953.51,16424.0
4,13557.6,51832.7
0,17630.5,164419.0
3,6899.13,5007.76
4,10152.6,35810.3
2,5818.75,4152.67
2,12110.9,73626.2
3,18578.3,160238.0
0,23900.7,471266.0
5,13868.8,52037.0
1,4884.58,4250.86
3,11821.7,31393.6
3,19835.2,410295.0
3,13268.3,78977.5
5,11121.3,28692.9
0,7188.02,9908.0
3,7033.43,5224.05
5,20672.4,344682.0
3,10361.2,28895.6
2,5160.6,3402.5
4,13021.2,41398.1
5,4270.01,1390.93
3,9280.87,17391.2
2,5963.25,7619.87
0,11843.2,127748.0
0,5373.48,2729.62
0,19507.1,284377.0
3,10067.3,86561.7
3,12162.2,50124.6
4,12776.4,57548.5
3,8544.9,12439.7
4,5829.34,11123.6
3,13678.4,60300.4
4,5646.04,11155.2
0,12461.1,31024.0
3,6804.93,10373.7
5,9501.9,37913.1
4,11552.4,88232.9
2,11757.1,70862.4
0,27380.3,742906.0
0,12755.9,90037.0
2,8211.64,9436.65
1,5683.57,4800.58
2,5440.95,4244.9
3,10502.6,85728.9
3,10208.2,40015.9
3,9571.84,16947.5
0,7446.86,9442.0
2,11134.2,73675.8
2,6597.9,7382.78
3,6864.31,5260.81
3,9079.69,39046.1
3,12920.8,79748.6
0,11007.1,79305.0
4,12627.8,46045.9
2,16289.0,117560.0
4,5078.49,2849.35
0,28170.2,548951.0
5,9435.8,38044.7
3,9524.91,51460.2
4,7802.18,12983.4
2,7152.74,5399.23
1,5743.27,4793.2
3,18269.3,161541.0
5,5773.28,1783.92
1,4977.12,4338.83
0,10579.4,83405.0
1,5691.02,4328.39
2,4898.42,4069.0
0,12040.1,110734.0
3,4002.39,1395.0
4,12077.1,61731.5
0,18058.0,186285.0
5,4276.13,4044.92
4,8923.46,12103.7
0,17391.0,145770.0
5,7528.93,13514.7
4,9592.67,25927.6
0,14301.4,116919.0
0,8543.42,13828.0
0,9063.59,13733.0
4,7750.32,12820.7
0,6929.55,6514.0
5,7522.76,6917.85
2,4570.84,2780.94
0,6066.6,6393.0
5,10758.9,28734.5
3,13252.4,75361.1
2,12504.4,73435.8
4,3596.39,1413.68
3,25084.4,280166.0
0,13732.2,180892.0
0,5639.86,1869.0
0,7576.15,26298.0
0,4222.68,1358.0
0,4819.61,1154.0
1,2643.5,50.7956
0,8438.0,26292.0
3,11730.5,112332.0
3,15403.6,116594.0
4,9558.24,20458.5
4,9515.05,25774.2
5,8002.14,27171.9
5,8739.61,28884.6
4,12385.9,40858.1
2,13415.9,42299.0
3,5224.15,2842.69
0,7669.19,15376.0
2,11777.9,70867.3
3,22801.9,240508.0
3,11886.5,47536.2
3,12732.1,60029.4
5,9589.16,30103.7
0,21151.2,344638.0
0,7924.6,8026.0
0,9427.02,37741.0
4,2441.18,49.7854
2,5896.23,4175.54
4,7642.97,15478.1
3,11572.6,34213.6
3,6503.85,10226.4
4,8636.19,11214.0
2,5044.16,4279.41
4,9105.05,11710.6
4,10700.0,51211.5
0,12825.8,29651.0
4,19304.0,161519.0
3,13159.6,90520.9
0,13598.6,45565.0
3,10256.1,10216.2
4,7932.09,12852.8
0,16263.0,95259.0
3,22116.6,414233.0
0,7084.18,16105.0
4,9099.3,11610.2
4,5795.0,4549.72
2,12466.1,38232.7
4,8043.75,9651.8
3,10942.6,38814.9
4,8366.61,22109.0
1,6208.78,4926.94
0,9341.85,22297.7
0,4855.19,1081.0
4,9098.07,26794.5
2,6447.48,11900.6
4,8724.29,11014.0
4,9099.5,20529.0
2,19193.9,160620.0
0,14107.1,79695.0
5,9121.13,16743.2
3,11209.4,86899.5
5,7486.25,14497.6
0,13557.7,155807.0
0,9421.45,29264.0
0,9142.47,12258.0
4,3624.09,1396.73
0,8958.09,35419.0
2,7116.62,9408.3
4,12396.4,63430.3
0,7296.03,11115.0
5,7346.15,7311.09
5,9442.92,27087.6
0,7723.89,10650.0
2,10443.8,37776.8
4,8318.34,9303.39
0,13789.8,51294.0
4,10074.1,51315.7
3,14450.1,141377.0
5,9378.16,37976.4
3,6056.01,7401.87
3,7720.79,9479.92
0,8826.31,15087.0
2,8632.54,10519.2
0,18097.1,447557.0
0,13493.6,54449.0
2,11336.2,35581.1
4,5057.08,3930.71
2,13181.6,51268.2
5,8662.79,4666.57
3,7473.14,14095.0
2,6935.58,9992.07
0,14194.9,73977.0
0,9408.54,9499.0
2,10342.9,71981.5
0,7816.61,21418.4
3,10053.6,10538.6
2,3832.07,1448.62
2,3810.25,2199.02
4,7938.3,12840.7
0,6082.44,9156.0
3,14577.1,141362.0
3,6501.55,10321.3
0,7424.84,13150.0
2,5618.37,4257.58
0,9325.69,31956.0
0,17418.4,136908.0
2,16361.5,160109.0
3,9278.6,39095.3
5,11238.7,24231.9
0,7541.56,13859.0
4,7737.54,27383.8
0,8095.8,9323.0
3,21958.2,183308.0
0,13901.7,146542.0
1,11365.1,68787.9
0,8210.23,17627.0
0,13968.3,95197.0
0,17520.5,163450.0
1,5704.48,4818.5
0,19405.0,191253.0
4,11326.5,36370.7
2,9869.24,24602.2
3,8401.29,26143.6
0,17511.5,156749.0
4,8827.49,16902.6
4,18631.2,161589.0
0,15358.8,136881.0
3,13155.6,60788.8
0,9980.23,38245.0
5,7706.02,9022.32
4,20638.9,201487.0
0,10285.8,19381.0
5,8991.83,38051.3
3,7165.34,14822.2
0,5479.96,6157.0
2,11144.0,50141.1
4,8335.12,11047.6
0,5510.91,2945.0
0,4834.25,1458.0
0,8577.57,16383.0
1,5855.3,4718.89
3,14018.7,140903.0
5,9121.12,16306.5
4,18248.9,198621.0
3,12319.5,78852.1
0,8939.38,21043.0
4,14488.0,97298.6
1,4087.01,2227.55
0,26583.3,309356.0
3,11902.1,46875.7
3,10101.6,37727.2
4,11380.6,41347.3
3,12705.0,60222.6
0,12232.0,100285.0
0,19868.9,164865.0
2,6476.38,13118.7
4,15204.6,141883.0
2,20959.0,176374.0
5,12183.8,71543.9
0,7929.26,8568.0
3,10954.1,85561.1
4,3925.72,2797.49
0,9180.52,39240.0
0,7297.55,14181.0
3,6374.94,7457.23
0,17447.6,113186.0
4,11014.8,24391.3
2,4037.77,2194.64
2,4085.38,2169.89
0,8933.56,31793.0
2,15797.3,162964.0
0,12574.7,57889.0
3,8276.14,25338.7
3,10900.6,85442.4
3,13044.9,90516.9
3,8176.37,10494.7
0,11827.0,69474.0
4,15121.4,61674.1
0,9432.26,25734.0
4,9070.02,20594.1
3,7499.46,14128.6
2,7739.17,9287.59
4,6892.63,4089.94
2,5192.89,4264.28
4,9363.17,13639.6
0,9134.73,18311.0
3,7995.56,9363.47
0,7153.89,12360.1
2,12399.1,73888.6
4,1954.23,55.5372
0,17450.0,120164.0
0,12024.5,19634.0
4,13413.0,46643.3
2,5325.98,3491.26
4,9791.21,26618.0
3,6850.05,13320.5
0,9861.15,55495.0
4,12641.8,60984.1
3,9915.8,49426.1
2,4611.41,2948.82
0,5388.83,3355.0
3,13345.7,51247.7
1,11126.4,68859.3
3,13181.2,46619.4
5,14610.9,95162.3
2,5304.84,3020.68
4,7126.8,4070.98
0,7481.51,4842.0
0,7853.09,7527.0
2,8889.54,27174.2
5,5547.39,7039.64
4,10702.7,38074.9
0,19508.6,334969.0
4,10243.2,34611.9
3,11209.2,85910.7
3,2598.31,52.1738
0,8878.09,27349.0
2,5268.54,4271.53
0,4270.42,1867.0
4,13732.2,143402.0
3,18760.5,160730.0
0,8056.15,10228.0
2,13203.7,69333.2
3,5176.78,4223.71
4,9457.39,13628.1
5,13524.4,51912.6
3,13085.6,61252.1
1,2453.41,52.188
0,6824.43,8410.0
4,25999.3,481586.0
4,5128.68,3000.12
5,14674.5,79489.9
0,22631.4,167888.0
3,13479.2,90547.2
3,18254.4,160502.0
3,13211.7,50781.2
1,9192.28,17336.1
4,9301.59,28691.7
0,10043.5,27591.0
0,8495.3,15634.0
0,36924.6,1557190.0
0,13089.1,79280.0
3,14107.6,55699.1
0,15505.6,93179.0
0,9624.16,32837.0
4,8203.14,4449.45
2,4357.34,2254.9
0,21309.3,308967.0
5,9543.74,30828.8
1,8769.86,16887.3
5,9219.75,30515.1
4,5028.34,1510.35
0,6576.86,15744.6
5,3416.3,1909.66
4,16411.4,109322.0
0,25489.3,546061.0
0,8332.77,30412.0
0,12748.2,78968.0
0,13209.0,116763.0
1,5688.74,5146.01
4,10166.4,35546.7
2,6491.18,5285.35
2,21865.0,468673.0
4,8178.44,4565.62
4,9301.13,11107.0
5,8880.13,28932.0
3,2743.05,95.7045
5,13414.0,95844.9
0,4501.47,3150.0
3,4729.27,3297.96
4,14318.3,52648.4
2,4204.62,1920.41
0,6938.7,6583.0
4,10191.9,35308.3
4,9834.53,35476.7
4,8118.64,12935.0
4,6654.23,8645.74
2,5518.79,4285.92
4,14615.8,78989.2
4,12712.8,46402.4
3,9065.21,13786.2
0,9856.84,20391.0
3,23306.2,256899.0
0,14748.0,150755.0
0,7858.98,20495.0
0,8559.59,15566.0
0,14253.5,80859.0
4,7498.38,26211.7
0,12648.5,175608.0
4,5208.49,4604.75
3,10812.5,50073.9
5,7790.46,4795.08
4,5665.15,2225.74
5,11709.7,54376.9
2,5864.98,4202.93
0,9988.74,24152.0
4,9275.61,29521.5
3,6747.84,10371.4
0,7182.97,11307.0
4,15318.9,96277.6
5,13151.8,78424.2
0,10663.0,60648.0
0,10140.8,36075.0
5,7394.28,9011.31
0,8004.08,7714.0
4,22559.3,515535.0
2,15979.5,83480.6
0,21859.2,316179.0
4,9057.88,23917.4
3,10436.0,49491.2
4,5884.35,10842.8
3,11292.1,50656.5
3,11182.7,49091.1
3,11139.7,28616.0
3,12334.8,90901.5
4,9175.55,14126.5
2,17448.5,161929.0
5,23157.9,279303.0
4,8593.37,12262.6
0,8394.2,23530.0
3,4206.23,1933.1
3,24083.3,250216.0
2,7256.11,4374.59
3,8179.62,16518.6
2,8626.34,25223.7
2,9823.95,42763.0
5,5715.32,2284.09
0,17112.4,219956.0
4,12950.0,142943.0
5,5424.7,1797.18
2,5997.32,7042.8
1,6457.93,5279.95
4,7226.2,4056.08
0,18551.6,236433.0
3,12981.3,78648.0
4,5960.68,11248.8
2,10608.2,55531.5
4,22888.9,516898.0
2,11140.6,49305.6
4,8917.61,38458.3
4,10672.9,39658.5
4,16822.3,111404.0
2,11004.7,68489.8
2,4605.12,4243.34
2,5761.34,7513.26
3,21315.0,342133.0
0,11046.1,40932.0
0,12215.5,45237.0
5,7104.21,7859.11
5,8577.95,20305.5
5,22931.7,280625.0
4,6708.7,6613.3
0,6266.27,6973.0
0,14760.8,39741.0
3,13497.4,51154.5
4,20950.4,192094.0
0,8392.08,11848.7
0,11071.0,32766.0
3,7892.35,11714.6
5,4036.11,1371.04
0,13805.7,132816.0
4,4891.96,3149.92
3,5168.09,4399.88
5,9536.27,27018.0
5,3841.49,2210.73
4,9853.08,32825.5
4,10350.5,51311.8
0,12392.0,111222.0
0,8467.42,16539.0
4,12669.6,46419.8
4,7884.15,12840.0
1,5259.12,4404.0
3,7316.05,14012.4
3,8709.11,26631.2
4,14169.2,61001.4
4,5837.57,7145.25
5,5706.75,1701.63
2,11542.5,36002.9
0,9126.3,24327.0
4,10288.3,40039.8
4,6316.49,7443.83
3,10077.4,40387.6
2,5731.29,7706.91
2,14095.0,59440.8
0,7581.81,8907.0
1,3997.74,2174.12
0,6479.81,8759.0
0,8999.55,18926.0
2,16434.7,161000.0
1,8827.62,16824.0
4,22538.5,515854.0
4,8893.52,20521.0
2,5416.49,3426.5
4,11754.0,60194.2
5,6190.68,8051.45
0,10514.7,32425.0
3,13623.1,53848.4
4,9357.75,13461.5
4,12991.2,81987.5
0,19041.9,226347.0
0,14674.9,150748.0
2,3966.63,2179.37
3,10390.4,37688.6
4,12991.3,74328.9
0,10522.8,29021.0
2,3496.01,1290.25
2,5661.36,7625.5
0,11524.9,61322.0
2,5024.23,4206.15
1,9052.64,17210.4
3,11539.3,114932.0
0,9844.34,18248.0
2,11799.1,33557.0
3,18492.3,160740.0
3,6785.53,13299.9
4,8115.37,16752.6
3,6769.93,10370.0
2,13688.7,50895.5
2,16553.4,140389.0
3,13760.9,142108.0
0,6857.45,4171.0
0,21625.9,333010.0
4,8861.66,28107.4
4,8629.8,26660.5
3,2318.9,50.1853
4,18038.5,197109.0
2,9941.73,50977.0
0,12703.5,56475.0
4,11464.2,56470.8
0,8254.06,17259.1
3,10780.1,49893.9
3,11122.9,85167.9
5,10164.2,22259.2
0,7310.28,15253.0
1,9606.93,17183.8
3,7602.64,15173.6
3,21107.1,192443.0
4,9602.05,38049.9
4,9071.08,11244.0
0,16308.7,255421.0
4,22571.7,515822.0
0,9157.57,30701.0
5,7728.28,12069.8
2,5243.31,4384.34
4,11157.6,52731.2
4,7813.86,12827.2
0,18881.1,330919.0
5,9389.13,30621.6
2,6162.4,7403.12
3,9506.32,10088.0
5,9449.44,38167.3
3,24890.9,275825.0
4,9921.12,17437.8
3,6476.27,5093.88
3,15802.9,110505.0
2,10521.7,33117.8
4,14072.7,99843.5
2,2389.95,65.0214
2,11687.0,36304.0
1,5847.75,4834.74
0,4885.26,7598.0
2,8836.05,24966.5
5,8641.7,25800.3
0,18598.7,182731.0
0,9399.43,10367.0
5,6618.12,12585.4
0,12407.7,29752.0
2,11149.8,37871.4
1,2480.83,52.5249
4,9360.19,51489.3
0,8707.77,31938.0
2,4023.82,2268.91
5,6682.57,8567.68
4,24207.0,256198.0
0,6042.7,3197.0
4,7842.01,12857.4
2,5599.2,3544.91
2,9034.63,20818.6
0,14194.4,101990.0
0,14779.6,104331.0
2,5720.32,7659.37
1,9072.83,17185.7
3,9762.67,17428.3
0,9617.97,25660.0
5,12909.9,45154.6
0,8240.49,20802.0
2,12418.3,74810.2
3,11248.6,85695.5
0,10224.9,44653.0
0,8464.84,17733.0
4,7101.88,10461.0
2,21322.5,171198.0
0,6410.8,7012.0
0,7915.85,10808.0
4,13452.0,46846.2
4,4901.12,1105.71
4,9418.5,25769.5
5,14768.0,79585.3
0,11571.2,66692.0
2,6607.23,12085.7
0,7700.4,18030.0
0,4669.66,3552.0
0,10778.3,35403.0
2,7813.39,9454.41
2,18319.5,161133.0
3,11032.8,87581.3
0,17269.4,144801.0
1,10852.6,69867.2
5,9676.17,52338.7
3,13586.8,92442.1
0,10819.3,58753.0
4,9712.34,34465.4
0,15580.0,115660.0
2,19535.4,147409.0
2,10816.1,53595.3
4,6039.22,7258.66
5,11691.9,71223.4
0,5278.68,7006.0
4,13111.9,79589.1
3,5867.66,7577.67
5,9270.85,38073.0
0,7712.93,27308.0
0,13346.2,49372.0
0,10414.9,69386.0
0,13343.3,158569.0
4,5675.8,11126.8
0,6631.09,10245.0
2,12223.5,50867.2
5,6962.62,8504.54
0,5928.1,11002.0
4,9769.64,32445.3
4,9737.96,25849.3
3,13258.4,91207.7
0,12799.0,69920.0
3,13571.5,49574.5
3,9615.24,16937.7
5,10105.8,33967.9
4,16563.6,110065.0
3,9606.91,26544.1
3,13204.4,75433.9
2,4079.57,1479.75
0,10380.0,18576.0
0,20207.6,256866.0
3,8297.59,25210.3
4,22989.3,515466.0
2,12462.6,73467.7
4,13775.9,62344.1
4,7392.1,4171.09
2,9105.82,51150.1
0,8066.08,45495.0
0,22069.4,212441.0
2,6250.94,7491.51
3,8222.98,9630.49
4,10645.9,26665.6
0,10304.9,32520.0
3,11143.7,85912.1
3,18909.0,251775.0
3,6814.81,5451.88
0,14712.5,209828.0
3,10653.1,37869.5
3,10729.6,38417.4
3,6403.82,10297.0
3,14590.1,96281.5
2,3879.76,1442.88
0,7402.95,14971.5
0,12842.9,75890.0
3,15503.0,59527.6
1,5411.02,4345.49
3,10436.6,56838.4
0,16723.8,120652.0
3,13634.9,80896.8
4,8722.93,11033.7
1,5691.93,5129.12
3,11217.0,84806.5
0,12696.0,49791.0
1,5045.71,4259.9
5,3778.36,2172.43
4,6048.71,11240.0
0,20182.4,240663.0
4,5488.49,7126.37
0,14088.9,103561.0
5,9368.85,30572.6
0,9908.07,18263.0
5,9147.03,38023.8
2,5353.26,4193.88
5,23778.7,282030.0
4,6405.36,11450.0
1,5936.36,4830.26
4,5070.81,2965.58
5,9201.33,37761.4
3,15667.5,90636.6
0,17506.3,63952.0
3,7513.77,9534.94
4,9287.96,27627.7
0,5192.78,3141.0
2,2571.86,48.8687
0,12370.6,75520.9
2,8653.75,12177.1
3,7008.46,13343.6
0,11957.7,82173.0
0,15060.2,96047.4
0,7264.29,16290.0
2,11285.9,113507.0
0,20229.4,205363.0
1,9215.98,17570.2
0,5025.06,3938.0
0,13680.0,53628.0
5,27054.1,256608.0
0,10975.0,18567.0
3,8487.57,28562.1
3,10961.7,83593.5
4,10360.9,55000.3
0,8041.01,9047.0
4,11126.6,90190.5
5,10485.8,58958.6
2,16150.3,115685.0
3,2508.42,51.6632
3,20687.8,145184.0
4,8758.69,11405.5
0,14231.4,126441.0
3,8746.53,38912.9
2,5316.79,3612.18
4,12393.8,59692.9
0,14688.0,108935.0
2,15559.0,116197.0
2,12988.4,50984.2
3,7185.09,14036.6
3,13911.1,50102.7
2,3979.11,1407.3
2,4022.14,2115.05
3,13567.0,56851.6
3,22710.4,474799.0
0,6505.27,12110.0
2,8088.14,9595.48
4,13310.8,46894.3
5,13138.6,59784.5
4,9935.1,38684.3
2,21777.8,167708.0
0,13855.9,93626.0
2,6458.09,13316.7
3,9351.05,25740.0
5,9367.28,30800.8
4,8999.86,26452.4
4,10111.9,34775.7
3,13535.0,93081.1
4,18942.0,160807.0
1,2548.91,51.2572
3,8209.87,9847.93
0,10505.3,59817.0
3,7305.0,14119.8
2,4894.36,3492.81
3,11748.2,47734.0
4,13016.8,75834.1
4,14093.1,62678.6
0,8249.55,9246.0
3,9167.92,39267.8
0,17291.4,111363.0
2,5721.6,4117.38
4,26181.0,490999.0
5,8637.45,11050.6
4,7904.45,20182.6
5,9317.83,31248.9
3,7477.06,9520.88
1,5114.9,4242.77
4,20442.8,338806.0
5,12987.2,72618.5
0,15533.1,93490.0
2,5548.02,4314.68
5,9372.11,24135.0
2,5268.78,3319.66
5,15934.0,107885.0
0,8953.58,24963.0
0,21592.6,399506.0
3,20035.2,245266.0
5,9759.47,33060.1
4,6036.77,11053.6
4,5587.22,2952.22
2,6385.82,7402.69
3,6369.55,13659.7
5,8894.15,29210.6
0,7234.93,11152.0
0,8550.48,34661.0
0,4858.84,4906.0
3,11585.6,113064.0
0,6149.15,6350.0
3,8414.06,11998.3
4,17768.6,112909.0
5,5058.72,4087.11
0,10199.6,47695.0
3,10877.0,49297.3
3,4505.77,2034.51
4,7371.45,26506.4
2,8359.8,10558.1
4,8645.02,50689.4
0,10251.4,31297.0
3,4301.95,2071.9
0,11654.6,131493.0
0,13757.3,83841.0
3,14814.8,55089.7
4,9436.92,38991.8
3,3930.58,1937.16
0,6090.81,8732.0
5,7509.15,9918.2
5,8598.14,22510.4
4,6691.47,3911.54
5,9786.58,38233.1
5,4190.95,1245.37
5,9127.94,28588.0
2,12191.2,50726.4
3,21834.7,414636.0
0,8489.6,5504.7
4,9913.99,31197.4
2,6527.01,12108.5
3,8737.09,25300.3
5,10659.2,27700.5
4,13674.0,52867.5
1,8488.36,12084.2
4,9899.52,27600.7
4,17922.9,159622.0
4,9408.07,25560.7
4,6400.03,3828.67
4,9179.24,11777.9
4,4558.11,3980.58
0,5007.59,4945.0
4,13762.1,67126.1
5,22632.9,278860.0
0,9909.61,16887.0
0,8267.34,11234.0
3,9203.58,27274.7
0,8778.14,16871.0
3,10977.0,83560.8
0,11679.8,24783.0
5,10716.3,27345.8
3,7128.7,9270.96
3,11020.5,83593.5
2,3893.93,1443.07
0,11020.3,46781.0
2,14325.8,69952.8
0,10351.5,42931.0
5,5580.27,3200.62
3,8654.1,25502.5
4,8060.38,12859.4
0,21676.9,408626.0
3,10732.0,86473.6
3,9867.71,25858.6
5,9434.91,30505.9
0,11191.8,55318.0
1,8214.07,11842.4
0,21064.6,273912.0
0,35608.7,1011380.0
0,6337.4,17569.0
4,13519.0,54802.5
5,3850.31,2156.16
2,5511.4,4337.89
3,13058.7,52007.2
4,6889.12,4067.99
5,6072.6,6377.07
2,2543.24,52.7273
2,21850.9,409304.0
0,17237.2,263354.0
3,7349.02,14054.5
3,7900.15,20468.6
3,13777.9,52376.5
3,4127.38,1937.71
3,6853.88,5307.66
0,21292.5,432681.0
3,7300.19,14085.7
4,4832.32,4164.46
0,11273.8,66623.0
2,5356.34,4458.23
0,16459.1,317989.0
3,6024.53,7600.05
2,5307.33,4226.84
4,12986.0,60587.5
4,5023.15,4068.27
3,13440.0,51955.6
0,7910.84,10936.0
5,10296.9,52093.2
4,7690.52,9037.35
2,8664.27,10403.1
3,13691.9,59823.5
2,6182.33,4758.27
4,10328.8,38530.7
2,6649.77,5238.04
4,8237.04,4654.11
3,14247.5,51169.0
3,10394.0,48939.4
2,6874.72,13393.7
2,3999.01,2169.38
2,6059.42,7238.09
4,14274.1,69363.1
4,11464.9,60332.9
0,8292.75,19296.0
0,17640.1,278992.0
0,11103.4,38392.0
3,9572.6,23915.1
1,2503.49,50.6827
0,6569.77,10073.0
1,9162.13,17320.3
4,10418.7,38961.1
3,9779.05,39049.6
0,13228.5,73150.0
0,17509.0,113266.0
0,13007.3,143955.0
2,4628.54,2310.02
4,7388.01,26680.6
0,9537.87,30067.0
0,11724.8,35923.0
0,20292.9,429516.0
5,5064.95,4331.68
3,9305.86,39288.3
4,8029.09,9560.01
4,10406.2,34485.6
5,7047.42,8848.22
3,7033.2,5090.73
1,5239.4,4143.73
5,7575.12,9002.38
4,8447.87,20320.6
0,9880.12,18701.0
0,13796.8,113069.0
3,9228.5,36909.9
0,9929.38,22145.0
2,16801.2,162791.0
0,13077.4,80616.0
3,5685.93,7032.41
5,10457.0,35209.8
3,12587.3,37447.7
3,7995.24,12342.3
0,6742.64,5239.04
2,21230.4,147469.0
3,15107.8,60202.7
0,15462.5,161451.0
0,35380.7,1071590.0
3,11725.6,51766.5
3,6911.97,5303.66
3,7552.65,15517.5
0,6434.38,13248.6
3,5939.29,11574.0
4,5826.37,11120.2
3,6775.69,10515.8
1,5225.79,4234.02
3,14895.3,84297.5
3,14371.9,71519.8
4,5462.1,3536.6
0,6906.91,7826.0
4,19186.7,161257.0
0,15422.8,150347.0
4,12738.6,58966.4
2,12157.9,73339.7
3,5638.36,7435.98
3,6865.87,5166.32
4,4211.05,1415.74
0,8718.27,11864.0
2,7136.67,13663.5
0,23710.0,434797.0
3,4716.29,3111.85
0,25614.1,400734.0
4,10260.4,37694.7
3,10854.1,38612.9
0,15277.1,107642.0
0,17980.7,229556.0
0,5693.33,2726.0
2,4956.76,2792.52
4,5964.37,11095.4
4,9364.02,12502.1
2,12023.0,73445.8
2,3987.68,1446.19
0,13904.1,78426.0
3,6639.84,5091.24
0,9737.19,9761.0
3,14500.8,95456.1
3,13386.9,50396.9
2,20797.3,410047.0
4,8591.09,28030.5
4,9236.63,24751.3
0,6623.88,2262.0
4,14357.4,95273.8
1,5739.47,4971.15
3,8475.38,12426.0
3,20404.1,249306.0
