ID,ZIP Code,Mortgage,Personal Loan,CD Account,CreditCard
4070,94596,0,0,0,0
4071,94720,0,0,0,0
4072,94304,135,0,0,1
4073,92521,0,0,0,0
4074,92120,0,0,0,0
4075,94608,0,0,0,0
4076,90601,0,0,0,0
4077,92220,0,0,0,0
4078,92093,0,0,0,0
4079,91320,0,0,0,0
4080,90036,0,0,0,0
4081,90068,110,0,0,1
4082,92521,0,1,0,1
4083,90036,0,0,0,0
4084,94302,0,0,0,0
4085,94124,0,0,0,0
4086,94609,0,0,0,0
4087,93106,0,0,0,0
4088,94583,0,1,0,0
4089,94801,0,0,0,0
4090,94234,0,0,0,0
4091,92717,0,0,0,0
4092,94025,0,0,0,1
4093,94539,0,0,0,0
4094,93111,0,1,0,0
4095,95616,0,0,0,0
4096,?,0,0,0,0
4097,90740,0,0,0,0
4098,?,0,0,0,0
4099,?,0,0,0,0
4100,92831,0,0,0,1
4101,?,0,0,0,0
4102,93460,0,0,0,1
4103,94305,146,0,0,1
4104,94143,196,0,0,1
4105,95616,0,0,0,0
4106,91801,353,0,0,0
4107,93106,0,0,0,0
4108,94123,0,0,0,1
4109,94025,0,0,0,1
4110,93107,0,0,0,1
4111,95617,0,0,0,0
4112,95351,0,0,0,0
4113,95014,104,0,0,0
4114,93118,161,0,0,0
4115,92126,121,0,0,0
4116,94131,180,0,0,0
4117,90065,0,0,0,0
4118,92037,0,0,0,0
4119,93561,0,0,0,1
4120,92624,0,0,0,0
4121,94080,0,0,0,0
4122,91711,0,0,0,1
4123,90089,0,0,0,0
4124,93460,89,0,0,0
4125,90064,0,1,0,0
4126,94104,322,0,0,1
4127,90095,131,0,0,0
4128,95758,0,0,0,1
4129,93555,0,0,0,0
4130,91320,87,0,0,1
4131,91910,125,0,0,0
4132,94534,122,0,0,0
4133,90266,0,0,0,0
4134,94720,0,0,0,1
4135,92154,131,0,0,0
4136,95929,308,0,0,0
4137,92691,0,0,0,0
4138,?,0,0,0,0
4139,95819,0,0,1,1
4140,95827,0,0,0,0
4141,94015,0,0,0,0
4142,94118,0,0,0,0
4143,90024,0,0,0,0
4144,94720,0,0,0,0
4145,91367,0,0,0,1
4146,94305,0,0,0,0
4147,95814,118,0,0,0
4148,96008,0,1,1,1
4149,95747,0,0,0,0
4150,93106,0,0,0,0
4151,92009,75,0,0,0
4152,95841,0,1,1,1
4153,91361,0,0,0,0
4154,94608,0,0,0,0
4155,94305,0,1,0,0
4156,90291,149,0,0,1
4157,92780,0,0,0,0
4158,94545,0,0,0,0
4159,92780,0,0,0,1
4160,94305,0,0,0,1
4161,95054,0,0,0,1
4162,94703,0,0,0,0
4163,94704,0,0,0,1
4164,?,0,1,0,0
4165,90058,0,0,0,1
4166,91768,183,1,0,0
4167,95133,86,0,0,0
4168,94025,0,1,0,0
4169,95020,0,1,0,0
4170,90059,209,1,0,0
4171,93561,0,0,0,1
4172,94521,0,0,0,0
4173,90041,182,0,0,0
4174,93943,0,0,0,0
4175,91335,0,0,0,0
4176,93955,0,1,1,1
4177,95131,0,0,0,1
4178,93106,0,0,0,1
4179,91311,278,0,0,0
4180,94122,0,1,0,0
4181,92008,0,0,1,1
4182,90024,0,0,0,0
4183,92691,220,0,0,1
4184,94542,342,0,0,0
4185,90277,0,0,0,0
4186,91950,199,0,0,0
4187,90005,81,0,0,1
4188,94305,103,0,0,1
4189,90041,0,0,0,0
4190,91116,0,0,0,0
4191,95814,216,1,1,0
4192,91711,132,0,0,0
4193,91768,89,0,0,0
4194,95008,0,0,0,0
4195,95819,0,0,0,0
4196,95054,0,0,0,0
4197,95814,0,0,0,0
4198,90840,76,0,0,0
4199,96003,189,0,0,0
4200,90630,0,0,0,1
4201,94035,0,0,0,1
4202,93109,0,0,0,0
4203,95064,0,0,0,0
4204,93106,0,0,0,0
4205,91711,0,0,0,0
4206,95133,0,0,0,0
4207,93711,0,0,0,0
4208,93305,0,0,0,1
4209,95064,241,0,0,0
4210,91125,125,0,0,0
4211,95819,0,0,0,0
4212,94301,0,0,0,0
4213,94109,98,0,0,0
4214,91125,0,0,0,0
4215,94303,0,0,1,1
4216,94028,0,0,0,0
4217,90059,0,1,0,0
4218,95051,105,0,0,1
4219,94005,0,0,0,1
4220,90066,0,0,0,0
4221,94806,0,0,0,0
4222,90028,248,0,0,0
4223,93106,223,0,0,0
4224,94709,0,0,0,1
4225,95929,0,0,0,1
4226,91902,0,0,0,0
4227,94591,0,0,0,0
4228,90277,0,0,0,0
4229,95060,148,0,0,0
4230,94596,0,0,0,0
4231,92093,202,0,0,1
4232,93106,227,0,0,0
4233,94116,0,0,0,0
4234,95929,0,0,0,0
4235,93555,0,0,0,0
4236,92173,0,0,0,0
4237,91342,0,0,0,1
4238,90401,0,0,0,0
4239,92093,464,0,0,0
4240,92182,0,0,0,0
4241,95064,509,0,0,0
4242,95054,0,0,0,1
4243,94720,0,0,0,0
4244,94550,0,0,0,0
4245,92121,93,0,0,0
4246,90630,0,0,0,1
4247,94920,0,0,0,0
4248,90210,0,0,0,0
4249,90720,0,0,0,0
4250,91942,0,0,0,0
4251,90041,0,0,0,1
4252,95064,0,0,0,0
4253,91107,0,0,0,0
4254,90601,0,0,0,1
4255,91711,0,0,0,0
4256,90095,0,0,0,0
4257,91311,157,0,0,0
4258,95762,0,0,0,1
4259,92660,0,1,0,0
4260,94920,251,1,0,1
4261,94105,0,0,0,0
4262,92507,0,0,0,0
4263,92093,0,0,0,0
4264,94542,0,0,0,0
4265,94304,0,0,1,1
4266,93943,0,0,1,0
4267,94015,87,0,0,1
4268,91902,0,1,0,0
4269,95616,0,0,0,0
4270,92518,0,0,0,0
4271,93117,94,0,0,1
4272,92507,0,0,0,0
4273,92647,0,0,0,0
4274,95812,0,0,0,1
4275,91380,0,0,0,0
4276,95616,0,0,0,0
4277,92717,0,0,0,1
4278,92612,0,0,0,0
4279,92028,0,0,0,1
4280,94608,86,0,0,1
4281,95136,0,0,1,1
4282,94949,162,0,0,1
4283,92093,0,1,1,0
4284,91320,217,0,1,1
4285,94305,243,0,0,0
4286,93555,0,0,0,0
4287,93955,131,0,0,1
4288,95207,0,0,0,1
4289,94010,0,0,0,1
4290,90254,0,0,0,0
4291,94596,0,0,0,0
4292,90034,124,0,0,0
4293,94131,205,1,0,0
4294,90034,173,0,0,1
4295,92110,481,0,0,0
4296,91360,146,0,0,0
4297,94709,0,0,0,0
4298,92110,140,0,0,0
4299,93106,0,0,0,0
4300,90065,133,0,0,0
4301,95973,0,0,0,0
4302,92677,281,1,1,0
4303,92037,0,1,0,0
4304,94550,0,0,0,1
4305,95678,80,0,0,0
4306,91709,0,0,0,0
4307,?,0,0,0,0
4308,94928,0,1,0,0
4309,94115,308,1,0,0
4310,94025,0,1,0,0
4311,94143,0,1,1,1
4312,90034,111,0,0,0
4313,95616,0,0,0,0
4314,94596,0,0,0,1
4315,94305,0,0,0,0
4316,90024,119,0,0,0
4317,91950,0,0,0,0
4318,92672,0,0,0,0
4319,92374,0,0,0,1
4320,91320,0,0,0,1
4321,94801,0,0,0,0
4322,92717,112,0,0,1
4323,91320,0,0,0,0
4324,92008,151,0,0,0
4325,94538,111,0,0,0
4326,95616,0,0,0,1
4327,95136,102,0,0,0
4328,91775,139,0,0,1
4329,95039,0,1,1,0
4330,94063,0,0,0,0
4331,90401,0,0,0,0
4332,94720,306,0,1,1
4333,92672,0,0,0,1
4334,?,139,0,0,0
4335,92130,0,0,0,0
4336,94542,0,0,0,1
4337,90509,0,0,0,0
4338,93010,0,1,0,0
4339,92121,0,0,0,0
4340,95518,0,0,0,1
4341,90024,0,0,1,1
4342,94305,0,0,0,0
4343,93611,83,0,0,0
4344,95422,0,0,0,0
4345,95051,0,0,0,0
4346,94608,577,1,1,1
4347,94970,136,0,1,1
4348,90024,0,0,0,0
4349,92093,0,0,0,0
4350,90089,193,0,0,0
4351,95134,0,0,0,1
4352,94132,0,0,0,1
4353,94305,0,0,0,0
4354,94015,0,0,0,1
4355,93940,0,1,0,0
4356,94720,0,0,0,0
4357,90630,0,0,0,0
4358,93302,0,1,1,1
4359,92672,79,0,0,0
4360,95054,0,0,0,0
4361,90024,0,0,0,0
4362,93940,196,0,0,1
4363,93940,0,0,0,0
4364,93711,84,0,0,0
4365,92121,0,0,0,0
4366,95020,0,0,0,0
4367,?,0,0,0,0
4368,90250,319,0,0,1
4369,93943,0,0,1,1
4370,94005,103,0,0,1
4371,93524,0,0,0,0
4372,90024,0,0,0,0
4373,91765,0,0,0,0
4374,94501,0,0,0,0
4375,93955,131,0,1,1
4376,90032,130,0,0,0
4377,93950,272,0,0,0
4378,92507,0,1,0,0
4379,91768,138,0,0,0
4380,93023,0,0,0,0
4381,94105,0,0,0,0
4382,94542,0,0,0,0
4383,92182,0,0,0,0
4384,94709,0,0,0,0
4385,92717,0,0,0,1
4386,94610,127,0,0,1
4387,94305,330,0,0,0
4388,91380,0,0,0,0
4389,90840,0,0,0,0
4390,90057,0,0,1,1
4391,95134,0,0,0,0
4392,94105,0,0,0,1
4393,92634,0,0,0,0
4394,?,0,0,0,0
4395,94523,103,0,0,0
4396,94720,0,0,0,1
4397,95014,0,0,0,0
4398,90058,0,0,0,0
4399,91942,0,0,0,0
4400,94904,0,0,0,0
4401,94143,0,0,0,0
4402,91902,0,0,0,1
4403,90095,207,0,0,0
4404,92064,0,0,0,0
4405,94301,0,0,0,0
4406,91320,245,0,0,0
4407,?,137,0,0,0
4408,90755,0,0,0,1
4409,93403,0,1,1,1
4410,91765,102,0,0,0
4411,91614,0,0,0,0
4412,90291,0,0,0,1
4413,91711,0,0,0,0
4414,91775,0,0,0,1
4415,94720,0,1,1,0
4416,90245,220,0,0,1
4417,94720,97,0,0,0
4418,92374,0,0,0,0
4419,95125,198,1,0,0
4420,93065,272,0,0,0
4421,92130,0,0,0,0
4422,94707,100,0,0,1
4423,94607,422,1,1,1
4424,95816,100,0,0,0
4425,93943,0,0,0,1
4426,95973,301,1,0,0
4427,95814,0,0,0,0
4428,91711,0,0,0,0
4429,95818,0,0,0,0
4430,94720,0,0,0,0
4431,94588,0,0,0,1
4432,92806,0,0,0,0
4433,92660,0,0,0,0
4434,92612,0,0,0,1
4435,94596,110,0,0,0
4436,90840,116,0,0,0
4437,90095,0,0,0,0
4438,92507,0,0,0,0
4439,90025,0,0,0,0
4440,94542,0,1,0,1
4441,?,0,0,0,0
4442,92709,0,0,0,0
4443,91367,83,0,0,1
4444,90034,169,0,0,0
4445,95035,0,0,0,1
4446,90064,82,0,0,1
4447,92177,117,0,0,1
4448,95616,0,0,0,0
4449,94102,0,0,0,0
4450,95211,0,0,0,1
4451,94111,0,0,0,0
4452,92130,0,0,0,0
4453,90035,174,0,0,0
4454,94112,0,0,0,0
4455,94143,0,0,0,0
4456,94040,0,0,1,1
4457,94040,88,0,1,1
4458,92843,171,0,0,0
4459,94590,205,0,0,0
4460,90064,0,0,0,0
4461,92093,0,0,0,0
4462,94301,0,0,0,0
4463,95630,0,0,0,1
4464,94123,0,0,0,0
4465,93943,79,0,0,1
4466,94108,0,0,0,1
4467,90071,0,0,1,1
4468,91768,0,0,0,0
4469,94117,0,0,0,1
4470,94025,0,0,1,1
4471,91911,0,1,0,0
4472,94588,302,0,0,0
4473,95616,0,0,0,0
4474,92115,124,0,0,1
4475,95817,0,0,0,0
4476,95039,91,0,0,0
4477,95833,0,0,0,0
4478,92028,0,0,1,1
4479,91380,0,0,0,0
4480,93117,0,0,0,0
4481,92037,0,1,0,0
4482,95045,0,0,0,0
4483,90404,0,0,0,0
4484,90095,256,0,0,1
4485,95747,0,0,0,1
4486,92182,0,0,0,0
4487,?,0,0,0,1
4488,94583,0,0,0,1
4489,91030,0,0,0,0
4490,95518,0,0,0,0
4491,90250,0,0,0,0
4492,91604,0,0,0,0
4493,94939,0,0,0,1
4494,96064,0,0,0,1
4495,95354,0,1,0,0
4496,95616,0,0,0,0
4497,95616,0,0,0,0
4498,95136,0,0,0,0
4499,90291,328,0,0,0
4500,91304,0,0,0,1
4501,94305,0,0,0,1
4502,94132,178,0,1,1
4503,92647,0,0,0,0
4504,92374,108,0,0,0
4505,93023,147,0,0,0
4506,94063,0,0,0,0
4507,92037,153,0,0,1
4508,94550,0,0,0,1
4509,94117,0,0,0,1
4510,94550,0,0,0,0
4511,93109,0,0,0,0
4512,91911,0,0,0,1
4513,95747,0,0,0,1
4514,92325,0,0,0,0
4515,91768,0,0,0,0
4516,94305,0,0,0,0
4517,95929,0,0,0,0
4518,?,0,0,0,0
4519,94609,0,0,0,0
4520,92399,77,0,0,1
4521,?,0,0,0,0
4522,95123,0,0,0,0
4523,90630,0,0,0,0
4524,94040,0,0,0,0
4525,94542,0,0,0,1
4526,94110,0,0,0,1
4527,92518,129,0,0,0
4528,90024,0,0,0,1
4529,94086,0,0,0,0
4530,92103,0,0,0,0
4531,95370,92,0,0,0
4532,94025,131,0,0,1
4533,90073,0,1,0,0
4534,95762,0,0,0,0
4535,94025,0,0,0,0
4536,96091,0,0,0,0
4537,92354,0,0,0,0
4538,95929,0,0,0,1
4539,94305,0,0,0,0
4540,94305,0,0,0,0
4541,?,0,0,0,0
4542,95023,405,0,0,0
4543,94131,0,0,1,1
4544,95134,0,0,0,0
4545,95819,0,0,0,0
4546,90025,0,0,0,0
4547,91109,0,0,0,0
4548,94304,0,0,0,0
4549,93109,241,0,0,0
4550,94080,0,0,0,0
4551,95621,0,0,0,0
4552,91330,0,0,0,0
4553,92037,0,0,0,0
4554,92093,192,0,0,0
4555,94801,0,0,0,0
4556,?,179,0,0,0
4557,94608,0,0,0,0
4558,95054,0,0,0,0
4559,95521,0,0,0,1
4560,91950,270,0,0,0
4561,94709,0,0,1,1
4562,91365,0,0,0,0
4563,94928,0,0,0,1
4564,92350,0,0,0,0
4565,90095,148,0,0,0
4566,92614,76,1,0,1
4567,92831,0,0,0,0
4568,94105,97,0,0,0
4569,94305,0,0,0,0
4570,92152,0,0,0,0
4571,?,249,0,0,0
4572,94304,0,0,0,0
4573,95112,0,0,0,0
4574,95616,264,0,1,1
4575,91765,0,0,0,1
4576,90095,0,1,0,0
4577,93003,0,0,0,1
4578,90401,0,0,0,1
4579,94143,0,0,0,1
4580,94305,81,0,0,0
4581,91103,0,0,0,0
4582,94234,0,0,0,1
4583,92691,0,0,0,0
4584,92521,0,1,0,0
4585,90089,0,0,0,0
4586,?,571,1,1,1
4587,91910,0,0,0,1
4588,94720,0,0,0,0
4589,?,0,0,0,1
4590,93727,0,0,0,0
4591,94022,0,1,0,0
4592,94577,0,0,0,0
4593,92115,154,0,0,0
4594,95747,0,1,0,1
4595,91320,78,0,0,0
4596,90232,0,0,0,0
4597,95131,0,0,0,0
4598,90095,0,0,0,0
4599,94143,0,0,0,0
4600,90024,0,0,0,0
4601,93555,0,0,0,0
4602,95630,0,0,0,0
4603,94305,226,0,0,1
4604,91768,0,0,0,0
4605,90601,0,1,0,1
4606,94611,0,0,0,0
4607,94607,0,0,0,0
4608,93117,0,0,0,1
4609,91604,0,0,0,0
4610,95006,143,0,0,0
4611,91330,104,0,0,0
4612,93940,0,0,0,0
4613,92007,0,0,0,0
4614,91361,218,0,0,1
4615,92093,102,0,0,0
4616,93943,0,0,0,0
4617,92521,0,0,0,1
4618,95521,0,0,0,1
4619,95354,126,0,0,0
4620,95521,96,0,0,0
4621,94132,0,0,0,0
4622,?,0,0,1,1
4623,94545,0,0,0,0
4624,90813,0,0,0,0
4625,90638,0,0,0,0
4626,92037,81,1,0,0
4627,90034,169,0,0,0
4628,93106,307,1,0,0
4629,94801,0,1,0,0
4630,91311,0,0,1,1
4631,92886,0,0,0,0
4632,90095,120,1,1,1
4633,94720,0,0,0,1
4634,93106,0,0,0,0
4635,94928,0,0,0,0
4636,91910,293,0,1,1
4637,95616,0,0,0,0
4638,92054,0,0,0,1
4639,91711,0,0,0,0
4640,92866,0,0,0,1
4641,90034,0,0,0,0
4642,94022,124,0,0,1
4643,95616,0,1,0,0
4644,95616,0,0,0,0
4645,94608,0,0,0,0
4646,92038,84,0,0,0
4647,94545,0,0,0,0
4648,95616,0,0,0,0
4649,94704,0,0,0,0
4650,91423,0,0,0,0
4651,95521,0,0,0,0
4652,94005,0,0,0,0
4653,91311,0,1,0,0
4654,92780,0,0,0,1
4655,90095,0,0,0,0
4656,95054,581,1,0,0
4657,91101,0,0,0,0
4658,90089,0,0,0,1
4659,?,0,0,0,1
4660,92121,0,0,0,0
4661,92122,0,0,0,0
4662,95039,0,0,0,0
4663,94303,0,0,0,0
4664,92407,200,0,0,0
4665,93657,0,0,0,0
4666,90095,0,0,0,0
4667,94555,124,0,0,0
4668,94720,0,0,0,0
4669,?,221,0,0,0
4670,94501,0,0,0,1
4671,94305,0,0,0,0
4672,?,0,0,1,1
4673,?,550,0,0,0
4674,95503,88,0,0,1
4675,93933,328,0,1,1
4676,91360,137,0,0,1
4677,91950,0,0,0,0
4678,93407,0,0,0,0
4679,93305,283,0,0,0
4680,94551,0,0,0,0
4681,90245,94,0,0,0
4682,95503,0,0,0,1
4683,92093,0,0,0,0
4684,92121,0,0,0,0
4685,91360,0,0,0,0
4686,91355,0,0,0,0
4687,91741,0,0,0,0
4688,93460,0,0,0,1
4689,92093,0,0,0,1
4690,95053,164,0,0,1
4691,92192,0,0,0,0
4692,90024,0,0,0,0
4693,92064,0,0,0,1
4694,95616,0,0,0,0
4695,94132,0,0,0,0
4696,95605,0,0,0,1
4697,92103,0,0,0,0
4698,91330,167,0,0,0
4699,94143,400,1,0,0
4700,91320,153,0,0,1
4701,95006,0,0,0,0
4702,90034,0,0,0,0
4703,90630,0,1,0,0
4704,94025,0,0,0,0
4705,91360,0,0,0,0
4706,92677,0,1,1,1
4707,92626,0,0,0,0
4708,95008,0,0,0,1
4709,92606,0,0,0,0
4710,90089,119,0,0,1
4711,92182,0,0,0,1
4712,94022,0,0,0,0
4713,94309,0,0,0,1
4714,93022,0,0,0,0
4715,90291,307,0,1,1
4716,92009,150,0,0,0
4717,95616,75,0,0,0
4718,95449,0,0,0,0
4719,91107,0,0,0,0
4720,94102,0,1,1,1
4721,90740,0,0,0,0
4722,94117,0,0,0,0
4723,92807,0,0,0,0
4724,90250,0,0,0,1
4725,94107,0,0,0,0
4726,95814,0,0,0,0
4727,95039,0,0,0,0
4728,92009,0,0,0,1
4729,90630,0,0,0,0
4730,90049,0,0,0,0
4731,94720,159,0,0,1
4732,91711,0,0,0,1
4733,92096,247,0,0,0
4734,90032,0,0,0,0
4735,95814,147,0,0,1
4736,94707,323,0,0,0
4737,94143,0,0,0,0
4738,94998,0,0,0,0
4739,94575,153,0,0,0
4740,94305,0,0,0,1
4741,93940,0,0,0,0
4742,93106,0,0,0,0
4743,92121,90,0,0,1
4744,94305,0,0,0,0
4745,95616,0,0,0,0
4746,94085,0,0,0,1
4747,95616,0,0,0,0
4748,94704,0,0,0,0
4749,94309,144,0,0,0
4750,94115,0,0,0,0
4751,?,0,0,0,1
4752,92697,0,0,0,1
4753,92123,207,0,0,0
4754,92867,0,0,1,1
4755,94025,161,0,0,0
4756,93106,0,0,0,0
4757,92677,236,0,0,0
4758,94588,0,0,0,0
4759,90045,116,0,0,0
4760,92093,0,0,0,0
4761,95819,0,0,0,1
4762,91320,0,0,0,1
4763,91016,232,0,0,0
4764,95051,0,1,0,0
4765,95051,0,0,0,1
4766,94025,263,0,0,0
4767,91775,0,0,0,0
4768,90639,101,0,0,0
4769,93118,0,0,0,0
4770,95064,116,0,0,0
4771,90095,0,0,0,1
4772,?,0,0,0,0
4773,92130,0,0,0,0
4774,?,0,0,0,0
4775,91768,0,0,0,1
4776,94063,171,0,0,0
4777,95123,156,0,0,0
4778,94534,78,0,0,0
4779,90755,0,0,0,1
4780,90747,0,0,0,0
4781,92104,0,0,0,0
4782,94526,0,0,0,0
4783,91311,0,0,0,1
4784,94720,0,0,0,0
4785,90405,0,0,0,0
4786,94304,0,0,0,0
4787,95521,0,0,0,1
4788,95054,121,0,0,0
4789,92009,153,0,0,0
4790,95120,0,0,0,0
4791,94143,150,1,0,0
4792,91791,0,0,0,1
4793,90840,130,0,0,0
4794,94703,155,0,0,0
4795,94110,146,0,0,0
4796,?,101,0,0,0
4797,95032,0,0,0,0
4798,94115,0,0,0,0
4799,91604,0,0,0,1
4800,94306,142,0,0,1
4801,94028,135,0,0,0
4802,94404,121,0,0,0
4803,91330,0,0,0,0
4804,92064,0,0,0,0
4805,94124,0,0,0,0
4806,90630,249,0,0,0
4807,93117,0,0,0,0
4808,90064,0,0,0,1
4809,90033,0,0,0,1
4810,94501,0,0,0,0
4811,92037,96,0,0,0
4812,90502,0,1,0,0
4813,92126,612,1,0,0
4814,95023,142,0,0,1
4815,90064,0,0,0,1
4816,92697,0,0,0,1
4817,92333,0,0,0,1
4818,93305,0,0,0,0
4819,94112,0,0,0,0
4820,95833,179,0,0,0
4821,94124,0,0,1,1
4822,95831,0,0,0,1
4823,92007,0,0,0,0
4824,95616,0,1,1,1
4825,96001,0,0,0,0
4826,?,0,0,0,0
4827,?,225,0,0,0
4828,91203,230,0,0,0
4829,90089,0,0,0,0
4830,94304,80,0,0,1
4831,95616,217,0,0,0
4832,91711,144,0,0,1
4833,91950,0,0,0,1
4834,92647,0,0,0,0
4835,94305,217,0,0,0
4836,95370,113,0,0,0
4837,93943,218,0,0,1
4838,95348,0,0,0,0
4839,91330,0,0,0,1
4840,95060,0,0,0,0
4841,91768,0,0,0,0
4842,92870,135,0,0,0
4843,95449,590,1,0,0
4844,94123,0,0,0,0
4845,90840,313,0,0,0
4846,94305,0,0,0,0
4847,94596,0,1,0,0
4848,94143,260,0,0,0
4849,94920,119,0,0,0
4850,90007,0,0,0,1
4851,91330,0,0,0,0
4852,93407,0,0,0,0
4853,94708,0,0,0,1
4854,91109,0,0,0,0
4855,91730,0,0,0,1
4856,94720,0,0,0,0
4857,92069,0,0,0,0
4858,90025,0,0,0,1
4859,94550,0,0,0,0
4860,91107,541,1,0,0
4861,93106,128,0,0,0
4862,95616,121,0,0,0
4863,95605,0,0,0,0
4864,91768,142,0,0,0
4865,91311,0,0,0,0
4866,90025,342,1,0,1
4867,94801,0,0,0,1
4868,94598,0,0,0,0
4869,94063,118,0,0,1
4870,92121,0,0,0,1
4871,94040,0,0,0,1
4872,?,187,0,0,0
4873,94305,0,0,0,1
4874,94309,0,0,0,0
4875,94061,0,0,0,0
4876,94539,0,0,0,0
4877,?,0,1,0,0
4878,92648,0,0,0,0
4879,?,0,0,0,0
4880,90095,98,0,0,0
4881,92037,0,0,0,0
4882,92346,140,0,0,0
4883,94301,0,0,1,1
4884,92646,0,1,1,1
4885,95670,0,0,0,1
4886,92103,0,0,0,0
4887,94005,0,0,0,0
4888,90245,0,0,1,1
4889,93106,158,0,0,0
4890,90073,0,0,0,0
4891,93555,0,0,0,0
4892,90024,0,0,1,1
4893,94112,120,0,0,0
4894,94704,0,0,1,1
4895,93950,0,0,0,0
4896,92120,0,0,0,1
4897,94304,0,0,0,0
4898,?,0,0,0,0
4899,94143,96,0,0,0
4900,?,299,0,0,0
4901,90028,0,0,0,0
4902,96094,0,0,0,0
4903,90505,0,0,0,0
4904,94534,119,0,0,1
4905,94305,243,0,0,1
4906,93109,89,0,0,0
4907,94608,128,0,0,0
4908,94080,0,0,0,0
4909,92121,0,0,0,0
4910,95014,0,0,0,1
4911,90291,0,0,0,0
4912,94539,0,0,0,0
4913,94061,94,0,0,0
4914,93943,0,0,0,0
4915,92374,0,0,0,1
4916,93117,0,0,0,1
4917,90291,0,0,0,0
4918,95616,82,0,0,0
4919,90232,110,0,0,1
4920,92122,0,0,0,1
4921,94002,91,0,0,1
4922,95814,0,0,0,1
4923,90717,0,0,0,1
4924,92029,0,0,0,1
4925,91304,0,0,0,0
4926,94025,0,0,0,0
4927,92220,0,0,0,1
4928,94720,0,1,1,1
4929,90245,98,0,0,0
4930,92028,0,0,0,0
4931,90095,109,0,0,0
4932,95616,0,0,0,0
4933,91107,0,0,0,0
4934,92029,0,0,0,1
4935,93950,0,0,0,1
4936,94022,0,0,0,0
4937,92009,0,0,0,0
4938,94960,0,0,1,1
4939,95973,0,0,0,0
4940,92093,116,0,0,1
4941,92870,0,0,0,0
4942,90049,0,1,0,0
4943,94710,308,0,1,1
4944,96003,0,0,0,0
4945,92093,0,0,0,0
4946,95351,106,0,0,1
4947,93118,0,0,0,0
4948,95064,108,0,0,1
4949,95032,0,0,0,1
4950,94114,249,0,0,1
4951,90089,0,0,0,1
4952,92124,0,0,0,1
4953,94005,0,0,0,0
4954,95051,75,0,0,0
4955,94904,0,0,0,1
4956,91207,0,0,0,1
4957,94109,0,0,0,1
4958,95842,0,0,0,1
4959,90095,0,0,0,0
4960,93014,197,0,0,0
4961,91604,0,0,0,0
4962,91401,0,0,0,1
4963,90065,0,1,1,1
4964,95054,306,0,0,0
4965,90245,0,0,0,0
4966,94709,78,0,0,0
4967,91361,143,0,0,0
4968,92697,0,0,0,0
4969,93022,0,0,0,1
4970,94143,250,0,0,0
4971,95821,0,0,0,1
4972,90024,0,0,0,0
4973,93401,148,0,0,1
4974,95045,0,0,0,0
4975,92867,0,0,0,1
4976,95207,0,0,0,0
4977,95039,0,0,0,1
4978,90266,0,0,0,0
4979,?,0,0,0,0
4980,90740,213,0,0,1
4981,95762,0,1,1,1
4982,90266,122,0,0,0
4983,95126,0,0,0,1
4984,95370,0,0,0,0
4985,94043,0,0,0,1
4986,94720,162,0,0,0
4987,95825,0,0,0,0
4988,93943,159,0,0,0
4989,95134,136,0,0,1
4990,93555,0,0,0,0
4991,95023,219,0,0,1
4992,91330,100,0,0,1
4993,90037,0,0,0,0
4994,91801,0,0,0,0
4995,94588,0,0,0,0
4996,92697,0,0,0,0
4997,92037,85,0,0,0
4998,93023,0,0,0,0
4999,90034,0,0,0,0
5000,92612,0,0,0,1
